AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress
2913,7349,Beach,Sunset Cove - Argentine,"Main Street, Argentine, France"
2914,7545,Beach,Golden Sand Beach - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2915,7545,Market,Local Bazaar - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2916,7545,Temple,Grand Mosque - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2917,7545,Beach,Golden Sand Beach - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France"
2918,7571,Museum,Cultural Heritage Center - Ardee,"Main Street, Ardee, Ireland"
2919,7571,Museum,History Museum - Ardee,"Main Street, Ardee, Ireland"
2920,7571,Park,National Park - Ardee,"Main Street, Ardee, Ireland"
2921,7571,Temple,Sacred Shrine - Ardee,"Main Street, Ardee, Ireland"
2922,7576,Market,Farmers' Market - Cavan,"Main Street, Cavan, Ireland"
2923,7576,Market,Flea Market - Cavan,"Main Street, Cavan, Ireland"
2924,7576,Market,Flea Market - Cavan,"Main Street, Cavan, Ireland"
2925,7576,Market,Flea Market - Cavan,"Main Street, Cavan, Ireland"
2926,7605,Beach,Paradise Beach - Kerry,"Main Street, Kerry, Ireland"
2927,7605,Museum,Art Gallery - Kerry,"Main Street, Kerry, Ireland"
2928,7605,Museum,Cultural Heritage Center - Kerry,"Main Street, Kerry, Ireland"
2929,7605,Temple,Ancient Temple - Kerry,"Main Street, Kerry, Ireland"
2930,7631,Museum,History Museum - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2931,7631,Market,Flea Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2932,7631,Museum,Art Gallery - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2933,7631,Market,Farmers' Market - Monte-Carlo,"Main Street, Monte-Carlo, Monaco"
2934,7630,Museum,Art Gallery - Monaco,"Main Street, Monaco, Monaco"
2935,7630,Park,Eco Park - Monaco,"Main Street, Monaco, Monaco"
2936,7630,Museum,Art Gallery - Monaco,"Main Street, Monaco, Monaco"
2937,7630,Beach,Sunset Cove - Monaco,"Main Street, Monaco, Monaco"
2938,7662,Park,National Park - Beverwijk,"Main Street, Beverwijk, Netherlands"
2939,7662,Temple,Sacred Shrine - Beverwijk,"Main Street, Beverwijk, Netherlands"
2940,7662,Market,Local Bazaar - Beverwijk,"Main Street, Beverwijk, Netherlands"
2941,7662,Park,Eco Park - Beverwijk,"Main Street, Beverwijk, Netherlands"
2942,7758,Market,Flea Market - Huizen,"Main Street, Huizen, Netherlands"
2943,7758,Temple,Grand Mosque - Huizen,"Main Street, Huizen, Netherlands"
2944,7758,Park,National Park - Huizen,"Main Street, Huizen, Netherlands"
2945,7758,Museum,Science Museum - Huizen,"Main Street, Huizen, Netherlands"
2946,7831,Museum,History Museum - Roosendaal,"Main Street, Roosendaal, Netherlands"
2947,7831,Temple,Cathedral - Roosendaal,"Main Street, Roosendaal, Netherlands"
2948,7831,Park,Botanical Garden - Roosendaal,"Main Street, Roosendaal, Netherlands"
2949,7831,Market,Farmers' Market - Roosendaal,"Main Street, Roosendaal, Netherlands"
2950,8459,Market,Flea Market - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2951,8459,Market,Farmers' Market - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2952,8459,Museum,Cultural Heritage Center - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2953,8459,Temple,Ancient Temple - Isle of Mull,"Main Street, Isle of Mull, United Kingdom"
2954,8960,Market,Night Market - Tadworth,"Main Street, Tadworth, United Kingdom"
2955,8960,Museum,Science Museum - Tadworth,"Main Street, Tadworth, United Kingdom"
2956,8960,Museum,Science Museum - Tadworth,"Main Street, Tadworth, United Kingdom"
2957,8960,Market,Local Bazaar - Tadworth,"Main Street, Tadworth, United Kingdom"
2958,8154,Beach,Crystal Bay - Churchdown,"Main Street, Churchdown, United Kingdom"
2959,8154,Museum,Cultural Heritage Center - Churchdown,"Main Street, Churchdown, United Kingdom"
2960,8154,Temple,Cathedral - Churchdown,"Main Street, Churchdown, United Kingdom"
2961,8154,Temple,Ancient Temple - Churchdown,"Main Street, Churchdown, United Kingdom"
2962,9142,Temple,Ancient Temple - Sanaa,"Main Street, Sanaa, Yemen"
2963,9142,Museum,Science Museum - Sanaa,"Main Street, Sanaa, Yemen"
2964,9142,Park,Botanical Garden - Sanaa,"Main Street, Sanaa, Yemen"
2965,9142,Park,Botanical Garden - Sanaa,"Main Street, Sanaa, Yemen"
